userID,itemID,rating
u212,Zootopia (2016),3
u212,Hunt for the Wilderpeople (2016),4.5
u212,Sing Street (2016),4
u212,Finding Dory (2016),3.5
u212,Swiss Army Man (2016),2.5
u212,The Edge of Seventeen (2016),3.5
u212,Kubo and the Two Strings (2016),4
u212,Hacksaw Ridge (2016),4.5
u212,Moana (2016),4
u212,Rogue One: A Star Wars Story (2016),4
u212,Get Out (2017),2.5
u212,Logan (2017),4.5
u212,Kong: Skull Island (2017),3
u212,Beauty and the Beast (2017),4
u212,Gifted (2017),4.5
u212,Baby Driver (2017),4.5
u212,Logan Lucky (2017),4.5
u212,The Dark Tower (2017),3.5
u212,It (2017),4
u212,Kingsman: The Golden Circle (2017),3
u212,"Three Billboards Outside Ebbing, Missouri (2017)",5
u212,Jumanji: Welcome to the Jungle (2017),4
u212,The Shape of Water (2017),4
u212,The Greatest Showman (2017),4.5
u212,Bright (2017),4
u212,Isle of Dogs (2018),5
u212,Mamma Mia: Here We Go Again! (2018),4.5
u213,Toy Story (1995),3.5
u213,Street Fighter (1994),2.5
u213,Terminator 2: Judgment Day (1991),5
u213,"Godfather, The (1972)",4
u213,North by Northwest (1959),4
u213,Casablanca (1942),3.5
u213,Die Hard (1988),4
u213,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4
u213,12 Angry Men (1957),4
u213,Alien (1979),4.5
u213,"Sting, The (1973)",4
u213,"Terminator, The (1984)",4
u213,Indiana Jones and the Last Crusade (1989),4
u213,101 Dalmatians (1996),3.5
u213,Die Hard 2 (1990),4
u213,"Truman Show, The (1998)",4
u213,Titanic (1997),4
u213,Small Soldiers (1998),4
u213,Rocky (1976),4.5
u213,Indiana Jones and the Temple of Doom (1984),3.5
u213,"NeverEnding Story II: The Next Chapter, The (1990)",3.5
u213,Cube (1997),3.5
u213,Rambo: First Blood Part II (1985),4.5
u213,Rocky II (1979),3.5
u213,Rocky III (1982),4.5
u213,Big (1988),4
u213,Blue Streak (1999),3
u213,"Bone Collector, The (1999)",4
u213,Toy Story 2 (1999),3.5
u213,"Beach, The (2000)",4
u213,Final Destination (2000),4
u213,Do the Right Thing (1989),4
u213,High Fidelity (2000),4
u213,Proof of Life (2000),3.5
u213,Mannequin (1987),4
u213,Shrek (2001),4.5
u213,Dr. Dolittle 2 (2001),3
u213,Twins (1988),3
u213,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4
u213,Resident Evil (2002),4.5
u213,"Bourne Identity, The (2002)",4.5
u213,Scooby-Doo (2002),3
u213,K-19: The Widowmaker (2002),4
u213,xXx (2002),4
u213,"Lord of the Rings: The Two Towers, The (2002)",4
u213,Final Destination 2 (2003),4
u213,Terminator 3: Rise of the Machines (2003),3.5
u213,Pirates of the Caribbean: The Curse of the Black Pearl (2003),4
u213,Big Fish (2003),5
u213,"Lord of the Rings: The Return of the King, The (2003)",4.5
u213,Shrek 2 (2004),5
u213,Resident Evil: Apocalypse (2004),4
u213,Saw (2004),3
u213,Saw II (2005),2.5
u213,Final Destination 3 (2006),3.5
u213,Babel (2006),4
u213,Apocalypto (2006),3.5
u213,Saw III (2006),2.5
u213,Blood Diamond (2006),4
u213,300 (2007),3.5
u213,Shooter (2007),3.5
u213,28 Weeks Later (2007),3.5
u213,Shrek the Third (2007),3
u213,1408 (2007),3
u213,Live Free or Die Hard (2007),4
u213,Transformers (2007),3.5
u213,Resident Evil: Extinction (2007),3.5
u213,[REC] (2007),3
u213,Vantage Point (2008),3.5
u213,"Dark Knight, The (2008)",4.5
u213,Indiana Jones and the Kingdom of the Crystal Skull (2008),3.5
u213,Yes Man (2008),4.5
u213,Transformers: Revenge of the Fallen (2009),3.5
u213,(500) Days of Summer (2009),4.5
u213,Harry Potter and the Half-Blood Prince (2009),2.5
u213,District 9 (2009),4
u213,"Blind Side, The  (2009)",4
u213,Kick-Ass (2010),4.5
u213,Toy Story 3 (2010),4.5
u213,Salt (2010),3.5
u213,Resident Evil: Afterlife (2010),3.5
u213,13 Assassins (Jûsan-nin no shikaku) (2010),4.5
u213,Transformers: Dark of the Moon (2011),4
u213,Cold Fish (Tsumetai nettaigyo) (2010),4.5
u214,Toy Story (1995),3
u214,Sense and Sensibility (1995),3
u214,Leaving Las Vegas (1995),2
u214,Mr. Holland's Opus (1995),3
u214,Lawnmower Man 2: Beyond Cyberspace (1996),3
u214,Once Upon a Time... When We Were Colored (1995),3
u214,Happy Gilmore (1996),3
u214,"Birdcage, The (1996)",2
u214,Primal Fear (1996),3
u214,Mission: Impossible (1996),3
u214,James and the Giant Peach (1996),3
u214,Multiplicity (1996),3
u214,Twister (1996),2
u214,Spy Hard (1996),3
u214,Independence Day (a.k.a. ID4) (1996),3
u214,"Nutty Professor, The (1996)",2
u214,Phenomenon (1996),3
u214,William Shakespeare's Romeo + Juliet (1996),4
u214,Willy Wonka & the Chocolate Factory (1971),3
u214,Star Trek: First Contact (1996),3
u214,"Preacher's Wife, The (1996)",3
u214,Michael (1996),3
u215,"Usual Suspects, The (1995)",5
u215,"Brothers McMullen, The (1995)",4.5
u215,Mallrats (1995),3
u215,Clerks (1994),3.5
u215,Star Wars: Episode IV - A New Hope (1977),4.5
u215,Pulp Fiction (1994),3.5
u215,"Shawshank Redemption, The (1994)",5
u215,Forrest Gump (1994),3.5
u215,Schindler's List (1993),4.5
u215,"Silence of the Lambs, The (1991)",3
u215,Fargo (1996),3.5
u215,Trainspotting (1996),3
u215,Casablanca (1942),4.5
u215,Sleepers (1996),3.5
u215,Reservoir Dogs (1992),3
u215,Weekend at Bernie's (1989),1.5
u215,Jean de Florette (1986),3.5
u215,Cinema Paradiso (Nuovo cinema Paradiso) (1989),5
u215,Star Wars: Episode V - The Empire Strikes Back (1980),4.5
u215,"Princess Bride, The (1987)",4.5
u215,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4
u215,Aliens (1986),2.5
u215,12 Angry Men (1957),4
u215,"Clockwork Orange, A (1971)",4
u215,Apocalypse Now (1979),5
u215,Amadeus (1984),5
u215,"Boot, Das (Boat, The) (1981)",4
u215,Dead Poets Society (1989),4.5
u215,"Graduate, The (1967)",4.5
u215,Better Off Dead... (1985),4
u215,Stand by Me (1986),4.5
u215,Pump Up the Volume (1990),5
u215,Fried Green Tomatoes (1991),3.5
u215,Indiana Jones and the Last Crusade (1989),3.5
u215,Real Genius (1985),5
u215,"Nightmare on Elm Street, A (1984)",0.5
u215,"Saint, The (1997)",3
u215,Grosse Pointe Blank (1997),3
u215,Romy and Michele's High School Reunion (1997),2
u215,L.A. Confidential (1997),4
u215,Chasing Amy (1997),3
u215,Good Will Hunting (1997),4.5
u215,"Wedding Singer, The (1998)",4.5
u215,"Breakfast Club, The (1985)",5
u215,Lethal Weapon (1987),3
u215,"Goonies, The (1985)",4.5
u215,Saving Private Ryan (1998),3
u215,Indiana Jones and the Temple of Doom (1984),4
u215,Sixteen Candles (1984),4.5
u215,Pretty in Pink (1986),4
u215,Say Anything... (1989),4.5
u215,Life Is Beautiful (La Vita è bella) (1997),5
u215,¡Three Amigos! (1986),2.5
u215,"Lock, Stock & Two Smoking Barrels (1998)",4
u215,"Red Violin, The (Violon rouge, Le) (1998)",5
u215,Run Lola Run (Lola rennt) (1998),4.5
u215,"Sixth Sense, The (1999)",4.5
u215,American Beauty (1999),4
u215,Risky Business (1983),3.5
u215,Ferris Bueller's Day Off (1986),4.5
u215,Fight Club (1999),4.5
u215,Dogma (1999),4.5
u215,"Green Mile, The (1999)",4
u215,Fast Times at Ridgemont High (1982),4.5
u215,Scent of a Woman (1992),4
u215,"Good Morning, Vietnam (1987)",4.5
u215,Finding Forrester (2000),4.5
u215,Memento (2000),4
u215,Coming to America (1988),2.5
u215,Lean on Me (1989),4
u215,Major League (1989),3
u215,Donnie Darko (2001),4
u215,Ocean's Eleven (2001),4
u215,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",4.5
u215,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4
u215,Strange Brew (1983),2.5
u215,"Professional, The (Le professionnel) (1981)",5
u215,"Lord of the Rings: The Two Towers, The (2002)",4
u215,How to Lose a Guy in 10 Days (2003),5
u215,"Italian Job, The (2003)",3
u215,Pirates of the Caribbean: The Curse of the Black Pearl (2003),4
u215,Love Actually (2003),4
u215,"Lord of the Rings: The Return of the King, The (2003)",4
u215,Eternal Sunshine of the Spotless Mind (2004),3.5
u215,School Ties (1992),2.5
u215,Garden State (2004),4.5
u215,Hotel Rwanda (2004),4
u215,Casino Royale (2006),4
u215,In the Valley of Elah (2007),3
u215,The Jane Austen Book Club (2007),3.5
u215,"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le) (2007)",5
u215,No Country for Old Men (2007),4
u215,"Definitely, Maybe (2008)",4
u215,Man on Wire (2008),5
u215,Slumdog Millionaire (2008),4.5
u215,Milk (2008),3.5
u215,Star Trek (2009),4
u215,"Twilight Saga: New Moon, The (2009)",2
u216,Toy Story (1995),3
u216,Get Shorty (1995),3
u216,Babe (1995),5
u216,Clueless (1995),3
u216,Pocahontas (1995),2
u216,Happy Gilmore (1996),2
u216,Flirting With Disaster (1996),5
u216,"Lion King, The (1994)",3
u216,Dazed and Confused (1993),3
u216,"Hudsucker Proxy, The (1994)",3
u216,Much Ado About Nothing (1993),4
u216,"Ref, The (1994)",3
u216,"Nightmare Before Christmas, The (1993)",3
u216,Aladdin (1992),4
u216,Snow White and the Seven Dwarfs (1937),4
u216,Beauty and the Beast (1991),5
u216,"Aristocats, The (1970)",4
u216,Mission: Impossible (1996),2
u216,Mystery Science Theater 3000: The Movie (1996),2
u216,Mulholland Falls (1996),2
u216,"Philadelphia Story, The (1940)",5
u216,It Happened One Night (1934),4
u216,"Apartment, The (1960)",4
u216,Some Like It Hot (1959),4
u216,"Maltese Falcon, The (1941)",4
u216,Roman Holiday (1953),4
u216,My Favorite Year (1982),4
u216,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),5
u216,"Women, The (1939)",4
u216,Rebecca (1940),5
u216,Notorious (1946),5
u216,To Catch a Thief (1955),5
u216,Top Hat (1935),3
u216,His Girl Friday (1940),5
u216,Bringing Up Baby (1938),4
u216,Mary Poppins (1964),4
u216,Alice in Wonderland (1951),4
u216,Sleeper (1973),3
u216,"Fish Called Wanda, A (1988)",5
u216,Monty Python's Life of Brian (1979),3
u216,Victor/Victoria (1982),4
u216,"Return of the Pink Panther, The (1975)",3
u216,Monty Python and the Holy Grail (1975),5
u216,Bob Roberts (1992),4
u216,Cinema Paradiso (Nuovo cinema Paradiso) (1989),4
u216,"Grifters, The (1990)",4
u216,"Princess Bride, The (1987)",3
u216,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),5
u216,"Blues Brothers, The (1980)",3
u216,Annie Hall (1977),5
u216,Local Hero (1983),5
u216,Manhattan (1979),4
u216,Chinatown (1974),4
u216,Duck Soup (1933),3
u216,Groundhog Day (1993),4
u216,"Manchurian Candidate, The (1962)",5
u216,Arsenic and Old Lace (1944),4
u216,Down by Law (1986),3
u216,Young Frankenstein (1974),4
u216,Fantasia (1940),4
u216,This Is Spinal Tap (1984),5
u216,Being There (1979),3
u216,Butch Cassidy and the Sundance Kid (1969),5
u216,When Harry Met Sally... (1989),3
u216,Raising Arizona (1987),4
u216,L.A. Confidential (1997),5
u216,"Full Monty, The (1997)",5
u216,There's Something About Mary (1998),4
u216,Tom Jones (1963),4
u216,Repo Man (1984),3
u216,Metropolitan (1990),2
u216,"Breakfast Club, The (1985)",2
u216,Bambi (1942),4
u216,Roger & Me (1989),5
u216,"Little Mermaid, The (1989)",4
u216,Peter Pan (1953),4
u216,"Jerk, The (1979)",2
u216,"American Tail, An (1986)",2
u216,Sixteen Candles (1984),3
u216,"Gods Must Be Crazy, The (1980)",3
u216,Beetlejuice (1988),2
u216,Strangers on a Train (1951),4
u216,"Lady Vanishes, The (1938)",4
u216,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),5
u216,Broadcast News (1987),4
u216,Say Anything... (1989),3
u216,"Player, The (1992)",4
u216,"Producers, The (1968)",5
u216,Pleasantville (1998),2
u216,Mona Lisa (1986),2
u216,Pink Flamingos (1972),3
u216,Rushmore (1998),5
u216,Election (1999),4
u216,"South Park: Bigger, Longer and Uncut (1999)",4
u216,Ghostbusters (a.k.a. Ghost Busters) (1984),3
u216,Radio Days (1987),3
u216,"Iron Giant, The (1999)",2
u216,Monty Python's And Now for Something Completely Different (1971),3
u216,Airplane! (1980),5
u216,Yellow Submarine (1968),4
u216,American Beauty (1999),5
u216,"Hard Day's Night, A (1964)",5
u216,Risky Business (1983),5
u216,Ferris Bueller's Day Off (1986),2
u216,Drunken Master (Jui kuen) (1978),5
u216,Hairspray (1988),3
u216,Sullivan's Travels (1941),3
u216,Help! (1965),4
u216,Crimes and Misdemeanors (1989),4
u216,Who Framed Roger Rabbit? (1988),3
u216,Being John Malkovich (1999),3
u216,Mister Roberts (1955),3
u216,Holiday Inn (1942),4
u216,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),3
u216,Moonstruck (1987),4
u216,Midnight Run (1988),3
u216,Magnolia (1999),3
u216,Any Given Sunday (1999),3
u216,"Last Detail, The (1973)",4
u216,Fast Times at Ridgemont High (1982),4
u216,Wayne's World (1992),3
u216,Boiler Room (2000),4
u216,Pitch Black (2000),4
u216,Dog Day Afternoon (1975),4
u216,American Graffiti (1973),4
u216,Animal House (1978),5
u216,She's Gotta Have It (1986),4
u216,Double Indemnity (1944),5
u216,High Fidelity (2000),5
u216,Network (1976),5
u216,"Odd Couple, The (1968)",5
u216,Mystery Train (1989),2
u216,Diner (1982),5
u216,U-571 (2000),3
u216,Gladiator (2000),4
u216,Shanghai Noon (2000),4
u216,Blazing Saddles (1974),3
u216,Prizzi's Honor (1985),5
u216,"Perfect Storm, The (2000)",4
u216,X-Men (2000),4
u216,Love and Death (1975),3
u216,"Cell, The (2000)",2
u216,"Naked Gun: From the Files of Police Squad!, The (1988)",2
u216,Nurse Betty (2000),4
u216,Almost Famous (2000),5
u216,Stranger Than Paradise (1984),3
u216,Get Carter (2000),2
u216,"Unsinkable Molly Brown, The (1964)",4
u216,"Legend of Drunken Master, The (Jui kuen II) (1994)",5
u216,Charlie's Angels (2000),4
u216,Red Planet (2000),2
u216,"6th Day, The (2000)",2
u216,Quills (2000),1
u216,Unbreakable (2000),5
u216,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",4
u216,"Planes, Trains & Automobiles (1987)",3
u216,"Living Daylights, The (1987)",2
u216,Wall Street (1987),2
u216,Born on the Fourth of July (1989),3
u216,"Gift, The (2000)",3
u216,"Family Man, The (2000)",3
u216,Miss Congeniality (2000),2
u216,Traffic (2000),5
u216,Shadow of the Vampire (2000),3
u217,Toy Story (1995),4
u217,Jumanji (1995),2
u217,Grumpier Old Men (1995),1
u217,Heat (1995),2
u217,Sudden Death (1995),3
u217,GoldenEye (1995),4
u217,Dracula: Dead and Loving It (1995),3
u217,Ace Ventura: When Nature Calls (1995),1
u217,Money Train (1995),2
u217,Copycat (1995),3
u217,Babe (1995),4
u217,It Takes Two (1995),2
u217,Mortal Kombat (1995),2
u217,To Die For (1995),2
u217,Seven (a.k.a. Se7en) (1995),2
u217,"Usual Suspects, The (1995)",3
u217,"Indian in the Cupboard, The (1995)",2
u217,Bio-Dome (1996),1
u217,Dunston Checks In (1996),3
u217,Nick of Time (1995),4
u217,Broken Arrow (1996),3
u217,Braveheart (1995),2
u217,Boomerang (1992),2
u217,"Birdcage, The (1996)",3
u217,Batman Forever (1995),2
u217,Canadian Bacon (1995),2
u217,Casper (1995),2
u217,Congo (1995),3
u217,Devil in a Blue Dress (1995),3
u217,Die Hard: With a Vengeance (1995),3
u217,Hackers (1995),3
u217,Johnny Mnemonic (1995),3
u217,Judge Dredd (1995),2
u217,Jury Duty (1995),2
u217,Strange Days (1995),2
u217,Under Siege 2: Dark Territory (1995),3
u217,Unstrung Heroes (1995),3
u217,Waterworld (1995),3
u217,Billy Madison (1995),1
u217,Boys on the Side (1995),3
u217,Clerks (1994),4
u217,Exit to Eden (1994),2
u217,Houseguest (1994),3
u217,Star Wars: Episode IV - A New Hope (1977),5
u217,Major Payne (1995),1
u217,Mixed Nuts (1994),2
u217,Outbreak (1995),3
u217,Pulp Fiction (1994),2
u217,"Quick and the Dead, The (1995)",2
u217,"Specialist, The (1994)",2
u217,Stargate (1994),3
u217,"Santa Clause, The (1994)",2
u217,Star Trek: Generations (1994),4
u217,Ace Ventura: Pet Detective (1994),3
u217,Clear and Present Danger (1994),4
u217,"Corrina, Corrina (1994)",2
u217,Forrest Gump (1994),2
u217,Four Weddings and a Funeral (1994),3
u217,I Love Trouble (1994),3
u217,"Mask, The (1994)",3
u217,Maverick (1994),3
u217,"Paper, The (1994)",4
u217,Richie Rich (1994),3
u217,Timecop (1994),3
u217,True Lies (1994),2
u217,"Low Down Dirty Shame, A (1994)",1
u217,Street Fighter (1994),1
u217,Addams Family Values (1993),3
u217,"Air Up There, The (1994)",3
u217,"Beverly Hillbillies, The (1993)",2
u217,Black Beauty (1994),3
u217,Blown Away (1994),3
u217,Cabin Boy (1994),1
u217,City Slickers II: The Legend of Curly's Gold (1994),3
u217,Clean Slate (1994),3
u217,Cliffhanger (1993),3
u217,Coneheads (1993),3
u217,Cops and Robbersons (1994),2
u217,"Cowboy Way, The (1994)",3
u217,Demolition Man (1993),3
u217,Even Cowgirls Get the Blues (1993),2
u217,"Fugitive, The (1993)",4
u217,"Getaway, The (1994)",2
u217,Hard Target (1993),3
u217,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",2
u217,"Hudsucker Proxy, The (1994)",2
u217,I'll Do Anything (1994),3
u217,In the Army Now (1994),2
u217,In the Line of Fire (1993),4
u217,Judgment Night (1993),3
u217,Jurassic Park (1993),4
u217,Last Action Hero (1993),3
u217,Lightning Jack (1994),1
u217,Executive Decision (1996),4
u217,Mrs. Doubtfire (1993),3
u217,No Escape (1994),3
u217,"Perfect World, A (1993)",3
u217,Radioland Murders (1994),3
u217,Renaissance Man (1994),2
u217,Rising Sun (1993),4
u217,"Road to Wellville, The (1994)",3
u217,Robin Hood: Men in Tights (1993),2
u217,"Shadow, The (1994)",2
u217,Striking Distance (1993),3
u217,Super Mario Bros. (1993),3
u217,Terminal Velocity (1994),3
u217,"Nightmare Before Christmas, The (1993)",3
u217,True Romance (1993),3
u217,"Pagemaster, The (1994)",3
u217,Chasers (1994),1
u217,"Little Rascals, The (1994)",2
u217,Ghost (1990),3
u217,Terminator 2: Judgment Day (1991),3
u217,Dances with Wolves (1990),4
u217,Batman (1989),2
u217,Snow White and the Seven Dwarfs (1937),3
u217,Fargo (1996),5
u217,"Aristocats, The (1970)",3
u217,Courage Under Fire (1996),3
u217,Mission: Impossible (1996),5
u217,Eddie (1996),2
u217,James and the Giant Peach (1996),3
u217,Space Jam (1996),3
u217,Operation Dumbo Drop (1995),2
u217,Solo (1996),1
u217,"Substitute, The (1996)",3
u217,Wallace & Gromit: The Best of Aardman Animation (1996),4
u217,"Rock, The (1996)",3
u217,Twister (1996),3
u217,Barb Wire (1996),1
u217,"Arrival, The (1996)",3
u217,"Phantom, The (1996)",3
u217,Jack (1996),2
u217,Independence Day (a.k.a. ID4) (1996),3
u217,"Cable Guy, The (1996)",3
u217,Kingpin (1996),2
u217,Eraser (1996),4
u217,"Nutty Professor, The (1996)",2
u217,Daylight (1996),3
u217,Harriet the Spy (1996),3
u217,Fled (1996),2
u217,Larger Than Life (1996),2
u217,Joe's Apartment (1996),3
u217,"First Wives Club, The (1996)",3
u217,Chain Reaction (1996),3
u217,Matilda (1996),2
u217,Escape from L.A. (1996),2
u217,"Godfather, The (1972)",2
u217,Gone Fishin' (1997),1
u217,Twelfth Night (1996),3
u217,Funny Face (1957),1
u217,Breakfast at Tiffany's (1961),2
u217,It Happened One Night (1934),4
u217,"Apartment, The (1960)",4
u217,Some Like It Hot (1959),4
u217,"Wizard of Oz, The (1939)",3
u217,My Favorite Year (1982),2
u217,"Affair to Remember, An (1957)",3
u217,Mr. Smith Goes to Washington (1939),4
u217,"African Queen, The (1951)",4
u217,Fly Away Home (1996),4
u217,Maximum Risk (1996),3
u217,"Glimmer Man, The (1996)",3
u217,"Apple Dumpling Gang, The (1975)",2
u217,Pollyanna (1960),3
u217,"Shaggy Dog, The (1959)",2
u217,Swiss Family Robinson (1960),4
u217,That Darn Cat! (1965),2
u217,"20,000 Leagues Under the Sea (1954)",3
u217,Cool Runnings (1993),3
u217,Angels in the Outfield (1994),1
u217,Cinderella (1950),3
u217,Dumbo (1941),3
u217,Bedknobs and Broomsticks (1971),2
u217,Alice in Wonderland (1951),3
u217,Die Hard (1988),4
u217,"Lawnmower Man, The (1992)",3
u217,Sleepers (1996),3
u217,Willy Wonka & the Chocolate Factory (1971),3
u217,Sleeper (1973),2
u217,Bananas (1971),2
u217,"Fish Called Wanda, A (1988)",3
u217,Monty Python's Life of Brian (1979),2
u217,Victor/Victoria (1982),5
u217,"Old Man and the Sea, The (1958)",3
u217,Reservoir Dogs (1992),3
u217,Days of Thunder (1990),2
u217,Top Gun (1986),4
u217,Drop Dead Fred (1991),2
u217,"Abyss, The (1989)",4
u217,Escape from New York (1981),3
u217,Private Benjamin (1980),3
u217,Monty Python and the Holy Grail (1975),2
u217,Wallace & Gromit: The Wrong Trousers (1993),4
u217,Bob Roberts (1992),3
u217,"Grifters, The (1990)",3
u217,Star Wars: Episode V - The Empire Strikes Back (1980),5
u217,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),5
u217,Aliens (1986),3
u217,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",1
u217,Star Wars: Episode VI - Return of the Jedi (1983),5
u217,Alien (1979),3
u217,Army of Darkness (1993),2
u217,"Big Blue, The (Grand bleu, Le) (1988)",3
u217,"Godfather: Part II, The (1974)",2
u217,Full Metal Jacket (1987),3
u217,Annie Hall (1977),2
u217,"Sting, The (1973)",5
u217,"Terminator, The (1984)",2
u217,Glory (1989),4
u217,"Treasure of the Sierra Madre, The (1948)",3
u217,Duck Soup (1933),2
u217,Stand by Me (1986),3
u217,Groundhog Day (1993),3
u217,Arsenic and Old Lace (1944),4
u217,Back to the Future (1985),3
u217,Highlander (1986),2
u217,Young Frankenstein (1974),3
u217,Heathers (1989),1
u217,Ben-Hur (1959),3
u217,Indiana Jones and the Last Crusade (1989),5
u217,Being There (1979),3
u217,Real Genius (1985),4
u217,Butch Cassidy and the Sundance Kid (1969),3
u217,Alien³ (a.k.a. Alien 3) (1992),2
u217,"Birds, The (1963)",3
u217,"Mirror Has Two Faces, The (1996)",2
u217,Star Trek: First Contact (1996),4
u217,Jingle All the Way (1996),1
u217,101 Dalmatians (1996),3
u217,Die Hard 2 (1990),4
u217,Star Trek: The Motion Picture (1979),4
u217,Star Trek VI: The Undiscovered Country (1991),3
u217,Star Trek V: The Final Frontier (1989),4
u217,Star Trek II: The Wrath of Khan (1982),3
u217,Star Trek III: The Search for Spock (1984),4
u217,Star Trek IV: The Voyage Home (1986),5
u217,Batman Returns (1992),3
u217,Grease (1978),3
u217,Under Siege (1992),3
u217,Jaws (1975),4
u217,Jaws 2 (1978),3
u217,My Fellow Americans (1996),2
u217,Mars Attacks! (1996),3
u217,Sneakers (1992),5
u217,Beavis and Butt-Head Do America (1996),2
u217,Michael (1996),2
u217,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),2
u217,Dante's Peak (1997),3
u217,McHale's Navy (1997),1
u217,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),1
u217,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),1
u217,"Saint, The (1997)",2
u217,Smilla's Sense of Snow (1997),3
u217,"Devil's Own, The (1997)",3
u217,Anaconda (1997),2
u217,Breakdown (1997),3
u217,"Fifth Element, The (1997)",3
u217,Addicted to Love (1997),3
u217,"Lost World: Jurassic Park, The (1997)",3
u217,Trial and Error (1997),3
u217,Buddy (1997),3
u217,Con Air (1997),3
u217,Speed 2: Cruise Control (1997),3
u217,Batman & Robin (1997),2
u217,Face/Off (1997),2
u217,Men in Black (a.k.a. MIB) (1997),5
u217,Out to Sea (1997),3
u217,Wild America (1997),3
u217,G.I. Jane (1997),4
u217,Conan the Barbarian (1982),1
u217,Cop Land (1997),3
u217,Event Horizon (1997),2
u217,Spawn (1997),2
u217,Air Bud (1997),3
u217,Conspiracy Theory (1997),3
u217,Desperate Measures (1998),3
u217,Steel (1997),3
u217,Leave It to Beaver (1997),2
u217,Kull the Conqueror (1997),2
u217,Air Force One (1997),4
u217,"Hunt for Red October, The (1990)",5
u217,In & Out (1997),3
u217,"Edge, The (1997)",2
u217,"Peacemaker, The (1997)",3
u217,L.A. Confidential (1997),3
u217,Fire Down Below (1997),2
u217,"Full Monty, The (1997)",5
u217,The Devil's Advocate (1997),3
u217,RocketMan (a.k.a. Rocket Man) (1997),2
u217,Stripes (1981),3
u217,Bean (1997),2
u217,Mad City (1997),2
u217,Deceiver (1997),3
u217,Starship Troopers (1997),2
u217,Critical Care (1997),2
u217,Red Corner (1997),3
u217,"Jackal, The (1997)",3
u217,"Man Who Knew Too Little, The (1997)",2
u217,Alien: Resurrection (1997),1
u217,For Richer or Poorer (1997),3
u217,Midnight in the Garden of Good and Evil (1997),4
u217,Mouse Hunt (1997),3
u217,Tomorrow Never Dies (1997),3
u217,Jackie Brown (1997),3
u217,Mr. Magoo (1997),2
u217,Wag the Dog (1997),3
u217,Fallen (1998),3
u217,Deep Rising (1998),1
u217,"Wedding Singer, The (1998)",3
u217,Sphere (1998),3
u217,As Good as It Gets (1997),4
u217,U.S. Marshals (1998),3
u217,Paulie (1998),1
u217,Wide Awake (1998),4
u217,Lost in Space (1998),3
u217,Mercury Rising (1998),3
u217,He Got Game (1998),2
u217,"Borrowers, The (1997)",3
u217,Krippendorf's Tribe (1998),3
u217,Mr. Nice Guy (Yat goh ho yan) (1997),2
u217,Tarzan and the Lost City (1998),2
u217,Clockwatchers (1997),3
u217,Deep Impact (1998),3
u217,Godzilla (1998),2
u217,Bulworth (1998),3
u217,Six Days Seven Nights (1998),3
u217,Dr. Dolittle (1998),3
u217,Out of Sight (1998),1
u217,Armageddon (1998),3
u217,Lethal Weapon 4 (1998),1
u217,Small Soldiers (1998),3
u217,Going My Way (1944),3
u217,On the Waterfront (1954),3
u217,"French Connection, The (1971)",3
u217,Rocky (1976),2
u217,Take the Money and Run (1969),1
u217,Repo Man (1984),2
u217,Labyrinth (1986),2
u217,"Breakfast Club, The (1985)",4
u217,Lethal Weapon (1987),4
u217,Lethal Weapon 2 (1989),3
u217,Lethal Weapon 3 (1992),2
u217,Gremlins (1984),2
u217,"Goonies, The (1985)",3
u217,Back to the Future Part II (1989),3
u217,Back to the Future Part III (1990),2
u217,"Poseidon Adventure, The (1972)",3
u217,Freaky Friday (1977),3
u217,Seven Samurai (Shichinin no samurai) (1954),2
u217,Saving Private Ryan (1998),4
u217,"Computer Wore Tennis Shoes, The (1969)",3
u217,Flight of the Navigator (1986),3
u217,Hocus Pocus (1993),3
u217,"Honey, I Shrunk the Kids (1989)",3
u217,In Search of the Castaways (1962),3
u217,"Negotiator, The (1998)",3
u217,"Purple Rose of Cairo, The (1985)",2
u217,"'burbs, The (1989)",4
u217,Lady and the Tramp (1955),3
u217,"Mighty Ducks, The (1992)",2
u217,101 Dalmatians (One Hundred and One Dalmatians) (1961),3
u217,Peter Pan (1953),4
u217,Popeye (1980),3
u217,"Rocketeer, The (1991)",3
u217,Sleeping Beauty (1959),2
u217,Splash (1984),2
